shame medi, -231.85221534069035, -231.10468801557235, N
this may b, -197.6557933094592, -196.901611452746, N
consumer h, -134.9074949171528, -139.6647668233293, P
be area ru, -46.699371881695306, -42.95898211660676, N
my partner, -147.45826725007723, -145.8714702009361, N
i get peop, -121.88553395020692, -113.39576783071286, N
all retail, -216.22619037997234, -228.99821151126662, P
shelf loca, -164.81006570826406, -169.99965524618077, P
how google, -118.76199049947209, -119.71765937573419, P
i would li, -172.34440049277657, -182.86746063506064, P
this panic, -185.77674301431938, -184.75872165225144, N
video high, -75.89609817836842, -76.36810970685829, P
royal clos, -160.90241566186847, -164.50678357607654, P
come back , -29.58608336317319, -31.04920246622839, P
so i reach, -202.99448972394006, -204.78957810970323, P
if know th, -96.62234279847284, -101.29427162933341, P
supermarke, -48.72450774272741, -46.60505481511435, N
shoutout o, -93.82307782410811, -92.62021279416324, N
let clear , -121.75148164621599, -121.6536541668336, N
extract we, -171.07605242476, -164.34662067914016, N
worry affe, -174.98926056269147, -176.12973766923784, P
important , -136.4572525291065, -137.78128501649329, P
just get m, -138.13980745964164, -139.0592246490291, P
i panic as, -170.19257935419265, -167.40995703992877, N
woman coro, -70.42356467627685, -68.49499427752059, N
i see gas , -44.8116794076262, -44.1638975891882, N
when tell , -67.34231606010366, -67.04679596888579, N
asian flu , -181.10981487256342, -175.3197436345599, N
in respons, -107.94343806820548, -113.19552905525427, P
get know f, -95.20579853044859, -94.52270584671489, N
be respons, -61.91609121250281, -63.63828505122064, P
boc poloz , -228.45343753666077, -230.72739402336455, P
omg be he , -86.72497821699021, -81.69058575053616, N
forgot toi, -106.90270636100507, -108.69062182613035, P
michigan r, -121.98531900499052, -116.44355114500478, N
flashback , -75.35890252130993, -73.46961017690506, N
i survive , -23.465699438262007, -24.021300128397193, P
i summariz, -47.37963185601312, -48.875559150575796, P
logic year, -92.18084454025853, -87.93358185752311, N
covid kera, -149.78738493118564, -149.4649302063572, N
interest s, -70.40588222156848, -72.28925865795165, P
food pover, -178.63038644833196, -169.52152898937584, N
dc marylan, -250.12110547732772, -255.49871132848767, P
service hi, -194.28482767390645, -200.9332863153097, P
a consumer, -177.75457867253022, -180.49621386140956, P
while prai, -144.02889170443126, -148.23180767400706, P
tulkoff co, -193.0830292009806, -198.06243739153874, P
welp panic, -125.59872144176792, -118.98424312128012, N
my partner, -60.74772377108863, -63.223071476190015, P
shout be b, -171.5294713537323, -177.0578658301805, P
not thrill, -87.96369573185225, -86.89310756511615, N
live heavi, -186.2632432913269, -184.62767031853855, N
good advic, -159.86740326769012, -162.88303117288902, P
coronaviru, -33.932844949739085, -32.05972315112454, N
i normal g, -127.07579420829016, -126.64071470398223, N
not full s, -190.51980527901333, -185.53677870138173, N
seriously , -107.86831598628075, -104.50979727191059, N
on serious, -197.4303823180038, -195.54870725116024, N
a suggesti, -165.34810996909724, -161.8001440029919, N
i believe , -91.01367883950496, -87.50198366965678, N
wake era l, -126.4106597543817, -129.76655694535083, P
policymake, -54.66626016935708, -51.88939821664186, N
it complet, -73.27573933781647, -68.16088691308336, N
all young , -145.8920950889466, -142.74834738759597, N
day report, -134.26457060943352, -137.15315569295387, P
a fight br, -148.43065441611483, -145.71260977762608, N
so accord , -174.8077226941662, -176.15454020108467, P
i cashier , -124.37957502157907, -123.76467827651675, N
i work sup, -150.9321781524956, -150.20073542209977, N
panic buyi, -183.3051572015713, -172.82912506899024, N
human pro , -117.02804431770181, -115.52123111259758, N
my country, -199.33357647207066, -198.57104352826553, N
folk see s, -75.44227377905241, -77.7425636623281, P
those rich, -249.69803067324855, -250.09361724889857, P
anyone pla, -99.06676087983755, -100.80338768284224, P
i eat chin, -126.60181985320565, -121.94897746382652, N
seem react, -131.30790030533137, -136.82046618223902, P
concern sp, -105.81837417783545, -101.97092866420498, N
such good , -178.24568930325484, -183.724710446269, P
new jersey, -221.6763595179378, -226.45803096014671, P
update due, -140.02129290248686, -147.75017360627305, P
please som, -196.48607374673202, -192.71533416013074, N
seriously , -57.27736246895403, -58.062106727941575, P
in light h, -162.99640737758185, -162.3548971082169, N
please get, -144.0572801230087, -149.39751023389533, P
what ever , -114.53545553366638, -119.77196956437548, P
the toilet, -185.90189193079976, -183.59782447928092, N
ok i enoug, -201.41548975275987, -197.65418542717816, N
an retail , -113.07427853564558, -117.22914770624851, P
survive co, -178.46905907738957, -179.9579738846277, P
hey fellow, -193.7393933554311, -195.65298961226208, P
you know s, -130.04166893255564, -128.66146654360915, N
work retai, -179.87271733293684, -175.42916895644873, N
store rava, -83.45198925505915, -80.09398078862726, N
supermarke, -108.64044767987045, -109.13000342517583, P
sanitizer , -88.72485463309525, -100.7429624820749, P
breaking t, -35.04009199479492, -34.23538826149118, N
affect nig, -193.85754916600584, -185.4905515426137, N
natomas ma, -219.97237471368075, -215.95946019306632, N
i skip dea, -188.60302212240754, -182.82973440302678, N
me superma, -120.50605963812373, -116.97132591186518, N
a lot big , -147.15824407816638, -148.86686722235834, P
we still b, -131.73404300651993, -138.61099784188875, P
cbs dallas, -99.04691572478131, -97.31733659699943, N
due uncert, -137.49475947852847, -142.00698716938828, P
check elde, -156.63451983483407, -159.8258400114197, P
as additio, -143.74377349560407, -152.88662212253953, P
please kin, -117.41868304580956, -122.85705321170015, P
important , -176.31511088300107, -178.0037538580796, P
covid peop, -188.63522610117042, -185.83604713552543, N
the many p, -108.72840296261016, -110.02689493052075, P
people ann, -147.57246039659296, -146.99680383328402, N
find hand , -23.58040203907319, -26.538387702838744, P
protect co, -86.50306488644866, -91.27636641379456, P
belgium i , -125.74509931676265, -120.39711047149555, N
we texas p, -198.54416907106835, -196.71870818337396, N
soap actua, -179.79160123050525, -182.63058386678094, P
so preside, -175.1451872724876, -171.228177209556, N
for us avo, -78.57602730226516, -79.22669456328173, P
keep class, -28.247922543974354, -29.917911711866292, P
soooo come, -153.7536606221534, -153.98871637378454, P
day quaran, -219.26653639264384, -216.44006634151208, N
doe everyo, -166.60281420331404, -167.07932719162812, P
generally , -181.15469274733215, -179.54526733640685, N
plus true , -108.1579795527205, -106.7751128215529, N
take care , -53.92361859006363, -54.476726553827405, P
the nether, -139.599530260809, -135.2696949057863, N
really wei, -109.13202370204847, -108.96606335759719, N
i member c, -135.63589855995693, -142.1018444500599, P
it interes, -201.6407013690481, -199.58588053422764, N
what posit, -202.5476220460344, -199.28132991061943, N
hey pal tr, -164.1354956761641, -161.54720039177556, N
no toilet , -221.7234025610117, -219.44220016424515, N
rewe mitar, -47.56490855556441, -48.4429217744099, P
government, -189.33652675162134, -185.7452616390862, N
consumer p, -99.55105051605518, -97.12610583223189, N
get tv wan, -153.87443581742727, -156.42104728454015, P
in local s, -189.95841956365263, -188.56906329216824, N
much need , -118.4353819925803, -118.56381395795313, P
democrat p, -108.93328218430361, -106.28696216133507, N
today i go, -115.62400037933992, -115.08702893450996, N
food bank , -173.49299052843745, -173.57677625884244, P
dryfood we, -131.01434971714548, -131.8896746106819, P
trump corp, -219.33013677318763, -217.88029895313778, N
anyone i m, -193.2627195794716, -190.36989444251276, N
when i go , -183.56421124926723, -181.55390694586828, N
how costco, -71.93799602524436, -74.31468489046351, P
special pl, -125.30303746062623, -125.47468104126318, P
went brave, -154.02631052996574, -156.4262395372916, P
some peopl, -224.51123807538016, -218.9090650311605, N
i kinda un, -187.00710152447283, -186.3915960363982, N
bought go , -44.33784160197828, -46.44961988345211, P
people lea, -74.50944697378905, -73.08787109162746, N
i grocery , -172.70196946883186, -170.70887290146536, N
ok nothing, -143.31739744992043, -142.04259205542078, N
you know e, -196.03764992061414, -191.71789016079373, N
convenienc, -99.36233303531662, -99.635300344665, P
get back i, -110.5450671090002, -114.18174788714042, P
self emplo, -63.51645871002484, -60.22502623771318, N
we concern, -88.86374176624398, -95.68296053558271, P
at local t, -129.08276721891409, -122.37898461762077, N
time buy m, -103.81680713029625, -110.4282925151752, P
i disturb , -111.68255872004026, -106.38355060981314, N
impact cor, -130.53559748067448, -131.28782531340465, P
we buy eno, -177.4054019305614, -170.71915934964636, N
be effecti, -216.8125900802087, -213.15202801776016, N
i happy re, -148.32357683341365, -147.94281911548566, N
good no ne, -166.49304930539128, -166.26875854799596, N
they get w, -126.18723280084319, -123.81519502734669, N
when local, -144.3901784218088, -148.10828107468012, P
please par, -161.14983699706931, -165.3522981865397, P
help keep , -121.71348482184607, -122.1735616037791, P
we create , -145.19986334163974, -155.66496422649618, P
mass take , -144.67598682672664, -140.68468647128682, N
keep leave, -166.54052480257934, -165.1237410872519, N
well easil, -196.64290426928937, -190.79195485050207, N
my right w, -226.2868865909956, -221.15933245492965, N
as thing e, -181.32886555343904, -181.6081406662478, P
if get inf, -148.29177802847187, -141.63036712590986, N
in calgary, -224.7361279715405, -226.93434281781552, P
food emerg, -46.326449047939306, -43.91924065420756, N
we partner, -156.33472536754772, -163.46633615384417, P
don walk s, -160.93867435094646, -162.42413244295344, P
so far pen, -159.4517174530494, -158.02585300229018, N
one grocer, -165.5234125416288, -158.02434508555334, N
saw parent, -176.06505584575532, -168.45330808903216, N
report cov, -253.27106098320198, -255.8168729307374, P
supermarke, -109.0297011881762, -102.70360988347814, N
just in ou, -132.63099958887588, -133.61006622809663, P
effort con, -152.47252843332612, -155.63555871237074, P
preprint c, -184.0306089131002, -188.42935203007187, P
a message , -127.01251627653355, -134.59365940532726, P
as superma, -120.6154221426752, -116.71469209845604, N
shoutout g, -133.94170106879014, -139.20625514200725, P
thank god , -166.48027242120742, -169.52208745229888, P
usa americ, -61.25034896736947, -58.36324614461208, N
first time, -143.9450807795975, -146.16798526662004, P
if take pi, -56.957559379053016, -55.46611100511314, N
raise hand, -87.72332758334382, -89.95185878780953, P
a coalitio, -100.35739798094237, -102.89462640375919, P
people cdc, -145.63149968949006, -148.3940106103459, P
scare peop, -123.54595552536699, -115.56398274414245, N
while euro, -174.6938526379032, -175.1625783254867, P
these scen, -116.91891685722963, -115.25431035810661, N
when tell , -139.63419939080782, -142.05287811029663, P
it really , -129.86512953117256, -128.11341105803135, N
i hope con, -181.6720533233641, -178.6269571161382, N
can imagin, -135.16861839879184, -132.56336860939524, N
news organ, -189.24721826967217, -185.0254028691623, N
retail emp, -106.53521360303837, -107.04029389662729, P
chick fil , -174.16403300094203, -180.38758053833774, P
if sell st, -174.36629931701802, -169.46269003937476, N
i think sa, -151.5061690990927, -155.96839061189982, P
be hashtag, -197.44331297472763, -201.63719312333362, P
the medium, -183.39088788792142, -178.99611285157775, N
i demand f, -55.27997543615426, -54.83475003791572, N
i pioneer , -91.27713350390259, -90.62204027929299, N
head groce, -93.83252511972222, -92.11855946063562, N
ubid go sh, -112.16317669719623, -114.17539770969375, P
gon na nee, -198.89363486412608, -196.1345920976927, N
president , -68.2837393335215, -66.83279504399725, N
ppl wait g, -111.68260192205676, -114.30569532113286, P
now best t, -37.78325065873477, -41.21555993473227, P
covid aler, -194.84344306381763, -196.43689699244652, P
as retail , -186.80202988493488, -195.20176572703681, P
hey seriou, -134.06533825223232, -131.70472121592297, N
so many mo, -144.610863063603, -142.917029125689, N
also globa, -159.2332666334931, -162.31452709895677, P
to read ta, -160.16510784860196, -163.66299631644236, P
doe anyone, -71.33279174205813, -74.28315648953323, P
we underst, -137.07815442784215, -144.75624964409374, P
first trad, -232.01663076226214, -226.43034576508717, N
this blood, -180.71936541328887, -171.13391212988546, N
informatio, -70.96579285332986, -73.78303443027721, P
amazon pri, -120.09973880532223, -122.75269294453857, P
panic ever, -137.05545572657184, -132.54596923735207, N
covid chal, -76.90094911191048, -74.23052996124353, N
i go groce, -176.40689659555684, -173.84460938537333, N
i retail s, -112.25108253650289, -114.86640252460158, P
food cure , -148.59575197315476, -143.53080844477788, N
i wish peo, -118.03970430251896, -109.52909040997001, N
i roll amp, -165.05333394721353, -162.55022970260885, N
if concern, -156.71138439268262, -160.38332353889473, P
like onlin, -95.53404813317037, -97.4004969695283, P
airline pl, -142.32025170151732, -139.39114025608842, N
anyone els, -131.18324976093677, -134.30871404507062, P
greed prep, -209.022718995751, -208.06889909371128, N
people und, -43.76774455028099, -41.868944644277235, N
when herd , -183.4983699204269, -179.72996638114714, N
coronaviru, -168.5148356123922, -169.5121541790143, P
day number, -106.48357009322544, -106.52340193627357, P
that study, -166.69036421160925, -162.8268026938601, N
it pride m, -140.40560697911113, -149.76234058536048, P
social iso, -170.36670029215844, -163.92435900046277, N
family mak, -161.62077337347174, -157.9637814800878, N
why shitty, -134.22043062193978, -128.19926336540266, N
i rly unde, -174.3700388528409, -174.058952226225, N
wake call , -190.96635478775642, -191.88569449788028, P
remember g, -104.45007906106008, -107.75194102576424, P
empty supe, -135.65946535003437, -132.11262601445347, N
be time te, -131.23580079670654, -135.2650414178109, P
on way hom, -177.28229142421094, -176.3004280037339, N
the govern, -60.50523588940646, -59.55639399354157, N
pick up a , -105.6321392069502, -105.59742814005821, N
the compan, -106.09853059069417, -106.33834751314195, P
please unl, -116.59917565028113, -118.34799643079664, P
met member, -186.9153442224658, -183.92531815161948, N
interest s, -158.02856280572865, -161.26074675116647, P
in wake sh, -112.87492407745424, -109.18627786696062, N
i highly s, -184.79740235406317, -181.90199143874923, N
the world , -161.70827902522248, -157.70771074893, N
while busy, -130.974450807416, -131.88364753070908, P
i hate sho, -178.20962168785047, -171.77711289922613, N
great see , -137.37505813919054, -133.3863134468857, N
march fear, -180.24848591958087, -174.92678492958206, N
just stop , -105.3413458811783, -104.28373201803849, N
local medi, -131.6587070176928, -129.62228410107207, N
ppl face h, -181.46211407897192, -171.9576091920382, N
with event, -118.84422401630991, -124.05118017688294, P
covid grea, -54.12927771351201, -54.8436664066679, P
also remem, -139.94190446992675, -141.4674416135099, P
provide cu, -161.69355101198096, -163.55123885697876, P
the warrio, -141.51301843424227, -144.57639205456258, P
i send mom, -256.80825578576605, -258.2644167934025, P
if able pl, -113.6631667386758, -116.42577928144402, P
it would g, -65.46474969837435, -70.75695970408223, P
the econom, -141.21054684020982, -131.4588375529168, N
impress fi, -127.5607429790898, -127.11301924435213, N
despite ou, -176.73692361097244, -176.0257775033661, N
panic home, -85.54745995967677, -84.81674618155945, N
easyjet em, -155.15013754895872, -158.59134734242562, P
i go cvs f, -120.30234879829945, -116.58420566697761, N
important , -63.20268923596443, -59.84021627388864, N
since our , -225.11822607892304, -226.87003835190072, P
the book i, -184.2665147601123, -189.2548943073693, P
first oil , -221.33117463087657, -220.9511643619153, N
break ccp , -83.85824084296792, -75.48948152823853, N
supermarke, -124.15706181369691, -126.60812910354603, P
make sure , -88.0836057386908, -95.04165737439749, P
please con, -155.39693816791169, -155.21094674551813, N
walmart an, -55.39921532647722, -56.18674672776608, P
how preven, -155.8641609458473, -156.40549787851637, P
so hard de, -149.62537394287597, -150.94567924701857, P
i really e, -165.78424501043781, -163.73445784818617, N
accost gro, -151.09943621979815, -151.7776760014776, P
work hard , -154.40386258451065, -156.4469477713671, P
saturday b, -191.10535163812116, -200.05704553946384, P
wa think f, -106.36818849512309, -109.36456777063071, P
this frida, -188.40556768696447, -184.85830244530567, N
i concerne, -136.79518197954135, -136.89105473189392, P
annoy dani, -86.58280562790212, -81.40340565158353, N
how everyb, -71.73597765911904, -70.9808121019465, N
curious st, -37.17958573668321, -37.63752049062268, P
call senat, -163.70947338429073, -160.3549616687682, N
for compla, -154.5894659239383, -156.40252644555747, P
yesterday , -138.79234281927864, -137.49496155243813, N
empty shel, -153.63036927637216, -153.39124482048314, N
i sure hop, -79.89805162267035, -83.54051614664526, P
malaysia u, -182.28993107230238, -182.28163330015104, N
please sto, -60.747532846202354, -57.47702335333594, N
government, -54.2562109809693, -55.00131535736767, P
telangana , -108.51748570252998, -105.67739194056593, N
la friends, -195.45293687978216, -198.48091976978776, P
how would , -216.9520554466912, -225.3075474052122, P
imagine pa, -186.6768854315999, -181.13964879913317, N
we live wo, -186.8996294800703, -186.07179365622304, N
wa grocery, -166.69668157322724, -172.6752787823938, P
how much f, -52.18454655140437, -50.06948030701388, N
trevor rd , -169.64103640762653, -173.36986488516237, P
the staff , -150.79339187556386, -149.63861968191884, N
start wond, -70.35803321051493, -72.35171685909073, P
it okay we, -173.28933659467515, -175.53020044378172, P
our superm, -57.940265463137074, -60.48639839138047, P
infect gt , -144.24458493963255, -137.4460678891527, N
local groc, -108.96893428587848, -105.17206055846914, N
toilet pap, -160.77898156752403, -155.74589767958153, N
set old im, -165.69464496892374, -167.8483196092343, P
here irony, -185.40984742443692, -173.82399088733968, N
be local g, -135.4281861946509, -133.13947292366706, N
coronaviru, -151.56096838428894, -158.3630696789274, P
really con, -162.05476816820638, -156.03496008896093, N
locust swa, -259.215111731375, -250.68909290653068, N
online tra, -200.43771780235465, -209.05306292021862, P
you willin, -177.46020645531559, -176.1018022966114, N
the two da, -54.699151644948344, -53.082121401758215, N
food thoug, -109.74172906406953, -113.533264764746, P
all online, -168.52383580400524, -167.6033919963124, N
constituen, -185.9678180789956, -183.86972765503637, N
please ple, -144.54323831006147, -142.61951760616145, N
the thing , -132.57357018815566, -124.2188617473307, N
news avoid, -99.44609818043733, -98.90963869636806, N
intel just, -230.437013470823, -234.48747238751864, P
well do po, -167.4760037471504, -163.45835072732163, N
go superma, -68.65202695967854, -71.05345603220451, P
there need, -156.58182214749345, -155.46592878961772, N
let check , -71.63392467858874, -68.3604795721432, N
italian re, -74.27490463646564, -72.1693004359009, N
for face g, -216.36885270578955, -223.09863958330908, P
response c, -170.69371809344645, -174.49426370682107, P
hey get so, -190.3652234225849, -189.07945364193932, N
ron i like, -154.84148773421137, -151.62141926506274, N
panic buyi, -26.902104115975824, -23.676336738109192, N
covid long, -229.6818763997293, -233.830195616902, P
alright se, -195.94108062414895, -193.249422137728, N
five time , -105.04632512369099, -105.02194338404063, N
just spend, -159.92711940316926, -158.68771175011784, N
people thi, -121.88324013230275, -121.97365220174568, P
we may toi, -99.67042286962358, -102.40773132174488, P
i walk str, -166.56640229721123, -166.1377349811339, N
ugh nothin, -132.98033911201915, -130.56889796532306, N
close reta, -142.08117604601716, -147.1833824008883, P
as expect , -127.05018325036895, -127.73105968379727, P
before tal, -158.5459599029303, -158.24552501673963, N
snowden he, -184.07893645846295, -190.18069728929325, P
y full pan, -223.00121899415413, -209.35272141163597, N
i wake ear, -121.25654793308044, -124.17844893747109, P
people rea, -195.51008262338408, -196.34552870327607, P
i love ind, -177.47537149367741, -180.0567194091781, P
oil price , -99.03654844251473, -94.45619479669665, N
stock food, -232.85002124112904, -229.55269775677985, N
with harm , -173.2232321512226, -171.9533044172064, N
the awful , -152.76089581730804, -152.24331537890572, N
our late r, -120.460707973292, -120.95404676620876, P
i feature , -56.786084496715084, -57.29517700218677, P
just go gr, -198.1629673050565, -198.50999407622766, P
so make gr, -218.71604653870662, -216.68099979015338, N
more peopl, -56.21689342964334, -55.41063690942319, N
covid marc, -177.3913226077308, -181.33546303106792, P
see grocer, -145.12783045127472, -139.085888243598, N
reason go , -73.9584133821584, -73.23133951394671, N
all crazie, -44.74731602854017, -42.037533172862965, N
corona eve, -126.2617611097904, -124.07383079409168, N
i go today, -138.3809979979949, -137.7359061799758, N
informal d, -69.84798827415219, -70.47907724636359, P
sure stock, -104.76927278755956, -105.04863322953287, P
i worried , -155.69646612457245, -154.34438067950447, N
we like th, -90.1417241401607, -96.90574121579031, P
shop onlin, -155.8971189224903, -162.05583508648954, P
security g, -153.7194349834202, -153.3569524344147, N
our campai, -201.49772375329417, -199.74593749240242, N
tell every, -114.24950892588004, -116.76890393568677, P
while may , -99.89485996650197, -105.83063052859954, P
man i mone, -151.14736772641234, -152.92867329238078, P
shopper st, -35.85147409641066, -32.529701164339876, N
this would, -98.6429759594244, -100.20286999609436, P
this world, -100.51497433964674, -100.26918099584242, N
all boomer, -58.74886515032037, -58.32013015195021, N
if think l, -69.94423551232448, -72.12991416865448, P
curb movem, -135.76983063078623, -133.01179785281877, N
never see , -81.4606016819073, -83.58065521771336, P
stop buyin, -96.93665915235833, -90.26562488887676, N
as many pr, -183.5779134495881, -185.71638994844565, P
hahaha don, -100.12099305264694, -103.81769924669999, P
the fact i, -144.49280429911968, -141.04840052483524, N
as uncerta, -112.86177340018737, -112.63436702023037, N
wrap catv , -127.99003433075242, -128.4324559924492, P
got back g, -137.16405774243452, -145.5666941460472, P
well rice , -113.97431920798368, -114.18717231314507, P
government, -226.13325672500002, -222.46817321426354, N
feel like , -167.66326614218326, -168.517104808732, P
if felt an, -47.878324518847364, -46.77483426676576, N
if work su, -60.74342656049558, -60.437581157123525, N
supermarke, -158.17815905093093, -159.25009939067013, P
big thread, -139.63810688607202, -140.04499948849067, P
call twice, -202.2121440073215, -202.89197061092545, P
so instead, -150.774906225337, -156.15623252913002, P
hi guy if , -159.38591873101177, -163.87764677815238, P
as current, -189.6659155703043, -183.37559287117531, N
trump day , -292.167841780978, -284.2909600627791, N
in pic sho, -99.89642069347417, -97.07568439957656, N
thank god , -164.18225938817818, -158.48210993005503, N
online sho, -60.295120686211085, -62.360263325955096, P
in turkey , -88.37346508269852, -87.90125823201902, N
report ret, -143.25665032955882, -142.9270434719414, N
also dont , -146.4978558810611, -148.2190188533952, P
with sprea, -137.52478892756952, -136.95263198200973, N
do see imp, -153.60919886369098, -153.19475054012835, N
supermarke, -141.34544242831893, -138.99351423941198, N
base repor, -120.40694562549098, -121.00542792057131, P
consumer u, -102.41289477454126, -104.38065303734236, P
very smart, -76.21845637657566, -76.86716018601456, P
nobody abs, -84.88610562153853, -84.30759475227177, N
worri run , -88.71046188297974, -89.25368594655488, P
hey everyo, -142.5093519350329, -142.1066331243414, N
police sup, -77.77010122770103, -71.98422575467207, N
in covid t, -129.63328946352516, -135.1687676315146, P
everywhere, -108.16105615001581, -103.76819412816157, N
this ameri, -127.38044069888491, -135.95027231460034, P
the corona, -194.6556497594845, -193.17623970701723, N
i totally , -192.10738504267584, -202.32294971033127, P
this panic, -197.30194285782474, -198.10892286602353, P
maybe fina, -170.63205267928362, -171.78445943157263, P
to corpora, -110.5482016083397, -108.56173872540136, N
first clea, -135.403837790805, -135.07880776320965, N
guy please, -170.6046450620731, -175.70672298863042, P
the scary , -139.96364480195956, -138.83463309103823, N
the corona, -110.90986549539174, -108.61263135062244, N
they certa, -84.92186622450977, -85.22954723296398, P
go create , -188.7786789930641, -189.77219491691116, P
announce c, -130.5837717855242, -134.1279721384462, P
why superm, -125.37399572597465, -122.49395498174772, N
football s, -95.54920513769008, -91.77465926282947, N
i quaranti, -118.02941797866691, -119.97709941007344, P
the govern, -193.36203504487412, -198.35672492064737, P
pop superm, -63.380898645791255, -63.661205554713376, P
well fuck , -60.7033777516962, -59.1782938839746, N
store sell, -69.37128469912899, -70.44474585732866, P
quick rant, -178.32375547626037, -162.819720290499, N
museum cin, -158.42962676374148, -159.27561643542444, P
so i brave, -167.51360143715726, -175.57539780470432, P
my neighbo, -107.93951468158056, -105.14932043948956, N
be gay use, -180.57370826058988, -190.88993415315406, P
in covid a, -122.72348914590424, -119.03476834937793, N
we need pa, -159.70355817665, -163.3547796552547, P
instacart , -97.06862445636352, -94.29498070476761, N
the entert, -94.64942883811263, -99.49352042531403, P
just phone, -160.4756950993452, -162.11862412251372, P
if i sneez, -74.4171367369888, -71.84898760400641, N
trump bumb, -176.16827893997473, -173.8258361682885, N
anyone fee, -109.99545704810333, -109.83458395501036, N
yikes groc, -79.92062336926806, -77.41351976436081, N
i usual mo, -163.79988425607152, -164.47810798236637, P
the intens, -106.57923976152694, -104.22095074076668, N
grocery st, -80.70968417135418, -79.08756894690113, N
hi sir i t, -219.30006287994837, -220.17573452446362, P
the balm o, -144.66337706295906, -143.90970510818136, N
between pr, -116.22994074581207, -117.9006117331019, P
we upload , -140.37407854643368, -142.46833574069396, P
tip pro wr, -76.95025954356305, -84.28758359312287, P
never thin, -117.91172318211974, -118.12081720356805, P
the taste , -120.28894367465692, -117.63895848278787, N
to lady pr, -88.58579900877085, -88.69919891063925, P
reader gt , -199.2778802306378, -200.41076916491278, P
breaking g, -134.0863344317461, -132.44197046769415, N
empty shel, -123.87969154421728, -124.89637336996364, P
did say la, -111.50984748986647, -105.39425031749131, N
stock food, -183.2341985486742, -184.81387886622636, P
my local i, -109.87944808384418, -105.66882495932535, N
you know a, -140.2815870512538, -145.59119912676175, P
went small, -161.85671551581316, -162.43284192864064, P
for hand s, -114.64115541592176, -119.01980093649321, P
isolation , -93.24967393494235, -95.38503945636337, P
everyone b, -170.26194303536863, -164.8708295342285, N
anxiety le, -173.85161592878984, -173.037936288586, N
as push fo, -77.13201562482455, -76.66420577005402, N
why toilet, -96.2200938598001, -95.6181984472703, N
prediction, -197.84668458519678, -189.94852367484037, N
my grocery, -196.40019143708122, -192.03892833364932, N
fuck peopl, -100.70772855511615, -97.54580380024295, N
stock food, -120.50259550070953, -122.89191452073051, P
deliver on, -50.64164153483881, -52.14719186751729, P
today crow, -191.6723077327122, -193.57057767237887, P
food bank , -130.76847000810292, -125.48387815607737, N
interestin, -147.65583214465957, -145.28851929467785, N
list drop , -177.15824648538828, -182.7499849284442, P
hey everyb, -139.34385902678665, -131.25482383891475, N
if think s, -138.52444275934943, -136.64300938028993, N
remember l, -115.39368231473699, -115.7019688528995, P
grocery am, -151.64842021703294, -155.99920141200627, P
movie remi, -102.5536212601924, -98.56839076074746, N
panic inst, -146.63516543584672, -149.510125347773, P
tennessee , -99.57518909251817, -98.54457526590286, N
anyone sup, -133.14233144396405, -133.71958766930888, P
just k pit, -208.99014221851186, -208.8962140107794, N
canada oil, -205.73601339826362, -191.25157170965144, N
while pani, -175.4118887102887, -177.33669714187485, P
more milli, -88.19082941487675, -84.077955130215, N
the local , -149.61072729660995, -147.41372898702247, N
i walk sup, -194.44371310663726, -193.22998297963852, N
my reactio, -62.939893711480416, -63.14980413139182, P
beware onl, -136.63790459028823, -134.16043079811976, N
sri lankan, -98.18022674603976, -96.42007132325269, N
local stoc, -65.86336999615303, -64.09072355063185, N
this pictu, -91.56687630127982, -93.89083111909497, P
the busine, -114.22635221101537, -119.37547132510562, P
would figh, -53.3624743480996, -52.63290573553385, N
lidl total, -241.08583629918877, -237.38812287365252, N
i survive , -207.30528884384688, -208.88879372729528, P
tommorow b, -88.79682625080372, -89.97937022369261, P
so shut sc, -163.58627882642034, -164.83109648202733, P
spent firs, -168.85005165355363, -166.98130254426187, N
the flu de, -211.360422718991, -205.36994852172117, N
this sad u, -186.44970408175976, -181.4631895305997, N
gym dirty , -125.53193187424289, -124.06810936875749, N
never see , -46.156554574327316, -43.26628332019119, N
sephora fr, -109.4751198350415, -112.94603257425749, P
serious th, -60.392609938179206, -58.774883890953305, N
these grea, -50.55595261544931, -56.44123351333619, P
people get, -121.34897056181954, -122.91781956187391, P
confirm go, -151.27760845912405, -151.978031490431, P
ridiculous, -221.61034178640932, -213.01868227881565, N
anyone els, -194.80428337406354, -187.40317534845988, N
my husband, -123.02355928660242, -122.85368497308183, N
large sell, -157.73851048636652, -156.66204089164947, N
so awful p, -178.98159672224284, -171.29844128674503, N
don worry , -138.75894319499804, -129.55482546366147, N
i see peop, -163.89285537923297, -166.23909013234947, P
only time , -149.07454977829636, -144.35566278145026, N
my sister , -140.59964902666465, -138.74602581452723, N
stole bern, -95.46867849881406, -93.55533507308458, N
new hour a, -211.86615722747197, -207.4145790977541, N
we proud a, -97.38362396332369, -106.02821250411583, P
instead ho, -104.36845681854349, -109.87751578998683, P
answer bea, -46.77702100600869, -48.037523065216554, P
watch take, -109.25348931959974, -105.47227230343866, N
coronaviru, -250.40426505311476, -245.22555927611842, N
as family , -239.94586041591296, -246.47653778177147, P
actual pan, -102.43290696921161, -96.7202702013201, N
many hotel, -209.46584947020781, -213.98216742778646, P
just go su, -79.7596809287781, -77.74180972479132, N
just went , -79.84267429860844, -80.93834220992657, P
